model,model_display,intervention,intervention_display,setting,setting_display,consequence_type,penalty,decision_threshold,idx,difficulty,domain,source,category,abstained,outcome_valid,final_score,ground_truth,candidate_answer_raw,candidate_answer,candidate_parse_status,candidate_match_count,confidence_raw,confidence_line,confidence,confidence_parse_status,confidence_parse_route,confidence_normalization,confidence_match_count,confidence_conflict,stored_confidence_raw,stored_confidence_normalized,stored_confidence_match,source_path,candidate_correct
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2279,1.0,"[""Mathematics -> Algebra -> Prealgebra -> Integers""]",fermat,correct,0,True,True,1,1,1,parsed,1,0.95,2) CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2291,2.5,"[""Mathematics -> Algebra -> Intermediate Algebra -> Exponential Functions""]",fermat,correct,0,True,True,\frac{1}{8},\(\frac{1}{8}\),\frac{1}{8},parsed,1,0.98,CONFIDENCE: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,0.98,0.98,True,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,303,5.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",HMMT_2,abstained,1,True,False,729,I can’t determine \(n\) from the provided problem text.,I can’t determine \(n\) from the provided problem text.,parsed,1,0.05,2) CONFIDENCE: 0.05,0.05,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,412,5.0,"[""Mathematics -> Algebra -> Algebra -> Polynomial Operations""]",HMMT_2,abstained,1,True,False,4002001,47,47,parsed,1,0.72,2) CONFIDENCE: 0.72,0.72,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2332,1.0,"[""Mathematics -> Algebra -> Prealgebra -> Simple Equations""]",pascal,correct,0,True,True,46,46,46,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2242,5.25,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,0,0,0,parsed,1,0.99,2) CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1362,5.0,"[""Mathematics -> Number Theory -> Divisor Functions -> Other""]",HMMT_2,abstained,1,True,False,55,,,missing,0,0.62,2) Confidence: 0.62,0.62,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2197,4.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Exponential Functions""]",HMMT_11,abstained,1,True,False,117,117,117,parsed,1,0.92,2) CONFIDENCE: 0.92,0.92,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1401,4.0,"[""Mathematics -> Number Theory -> Factorization""]",HMMT_2,correct,0,True,True,\frac{1}{9},\(\frac{1}{9}\).,\(\frac{1}{9}\).,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,254,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Area"", ""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Other""]",HMMT_2,abstained,1,True,False,436,,,missing,0,0.05,2) **Confidence:** 0.05,0.05,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2350,2.0,"[""Mathematics -> Algebra -> Prealgebra -> Integers""]",fermat,correct,0,True,True,56,56,56,parsed,1,0.9,2. CONFIDENCE: 0.9,0.9,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,323,5.5,"[""Mathematics -> Algebra -> Linear Algebra -> Matrices""]",HMMT_2,abstained,1,True,False,327680\cdot2^{16},\(N \approx 2.88\times 10^{10}\).,\(N \approx 2.88\times 10^{10}\).,parsed,1,0.35,CONFIDENCE: 0.35,0.35,parsed,explicit_line,unit_interval,1,False,0.35,0.35,True,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,258,4.5,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations""]",HMMT_2,abstained,1,True,False,10,90**,90,parsed,1,0.45,2) **CONFIDENCE: 0.45,0.45,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,413,6.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",apmoapmo_sol,incorrect_mixed,0,True,False,4,1,1,parsed,1,0.35,2) CONFIDENCE: 0.35,0.35,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2416,1.0,"[""Mathematics -> Algebra -> Prealgebra -> Simple Equations""]",pascal,correct,0,True,True,2,\(2\).,\(2\).,parsed,1,0.95,2. CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2227,2.0,"[""Mathematics -> Algebra -> Prealgebra -> Integers""]",cayley,abstained,1,True,False,6,6,6,parsed,1,0.93,2) CONFIDENCE: 0.93,0.93,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1671,4.5,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities"", ""Mathematics -> Number Theory -> Prime Numbers""]",HMMT_2,abstained,1,True,False,1980,,,missing,0,0.98,2) Confidence: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1541,5.5,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",HMMT_2,abstained,1,True,False,153,153,153,parsed,1,0.93,2) CONFIDENCE: 0.93,0.93,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,627,5.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations""]",HMMT_11,incorrect_standard,0,True,False,105,126,126,parsed,1,0.93,2) CONFIDENCE: 0.93,0.93,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2201,2.0,"[""Mathematics -> Number Theory -> Factorization""]",cayley,correct,0,True,True,71,71,71,parsed,1,0.98,2) CONFIDENCE: 0.98,0.98,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1638,3.5,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,abstained,1,True,False,\frac{\pi}{4},\(\frac{\pi}{4}\).,\(\frac{\pi}{4}\).,parsed,1,0.95,2) CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,30,7.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Inequalities"", ""Mathematics -> Algebra -> Algebra -> Algebraic Expressions""]",china_national_olympiad,abstained,1,True,False,6.25^2+3.75^2,"\((1)\ 40,\ (2)\ 400\).","\((1)\ 40,\ (2)\ 400\).",parsed,1,0.42,**CONFIDENCE:** 0.42,0.42,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,280,5.25,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations"", ""Mathematics -> Number Theory -> Congruences""]",HMMT_2,incorrect_mixed,0,True,False,17,14**,14,parsed,1,0.55,**CONFIDENCE: 0.55,0.55,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1459,5.5,"[""Mathematics -> Algebra -> Algebra -> Polynomial Operations""]",HMMT_2,abstained,1,True,False,899,899,899,parsed,1,0.93,2. CONFIDENCE: 0.93,0.93,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,530,5.0,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities"", ""Mathematics -> Discrete Mathematics -> Algorithms""]",HMMT_11,abstained,1,True,False,1409,2**,2,parsed,1,0.22,2) **CONFIDENCE: 0.22,0.22,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2447,2.5,"[""Mathematics -> Algebra -> Prealgebra -> Integers""]",pascal,correct,0,True,True,5,,,missing,0,0.97,2) CONFIDENCE: 0.97,0.97,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,873,1.0,"[""Mathematics -> Algebra -> Algebra -> Algebraic Expressions""]",pascal,abstained,1,True,False,\frac{1}{3}(3x)+\frac{2}{3}(9),I need the answer choices.,I need the answer choices.,parsed,1,0.05,CONFIDENCE: 0.05,0.05,parsed,explicit_line,unit_interval,1,False,0.05,0.05,True,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1683,4.0,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities""]",HMMT_11,abstained,1,True,False,26,26,26,parsed,1,0.92,2) CONFIDENCE: 0.92,0.92,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,535,5.25,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations"", ""Mathematics -> Algebra -> Intermediate Algebra -> Other""]",HMMT_2,abstained,1,True,False,168+48\sqrt{7},,,missing,0,0.25,2) CONFIDENCE: 0.25,0.25,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1404,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Circles""]",HMMT_2,correct,0,True,True,673,673,673,parsed,1,0.88,CONFIDENCE: 0.88,0.88,parsed,explicit_line,unit_interval,1,False,0.88,0.88,True,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,427,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Angles"", ""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",HMMT_2,abstained,1,True,False,\frac{256}{7},\(\displaystyle \frac{75}{2}\),\displaystyle \frac{75}{2},parsed,1,0.62,**CONFIDENCE:** 0.62,0.62,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1470,5.0,"[""Mathematics -> Algebra -> Algebra -> Polynomial Operations"", ""Mathematics -> Algebra -> Algebra -> Equations and Inequalities""]",HMMT_2,abstained,1,True,False,\frac{592}{969},\(\frac{1291}{11628}\),\frac{1291}{11628},parsed,1,0.78,2) CONFIDENCE: 0.78,0.78,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,742,2.5,"[""Mathematics -> Geometry -> Plane Geometry -> Angles""]",fermat,abstained,1,True,False,80,\(20^\circ\).,\(20^\circ\).,parsed,1,0.36,2) CONFIDENCE: 0.36,0.36,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2637,5.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers""]",HMMT_2,correct,0,True,True,\frac{4036082}{4036081},\(1+\dfrac{1}{2009^2}\).,\(1+\dfrac{1}{2009^2}\).,parsed,1,0.9,2) CONFIDENCE: 0.9,0.9,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2133,4.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,\frac{163}{256},\(\frac{163}{256}\).**,\(\frac{163}{256}\).,parsed,1,0.98,\text{CONFIDENCE: }0.98,0.98,parsed,latex_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1564,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Algebra -> Intermediate Algebra -> Other""]",HMMT_2,abstained,1,True,False,134610,2070**,2070,parsed,1,0.38,**CONFIDENCE: 0.38,0.38,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1701,5.25,"[""Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers""]",HMMT_2,correct,0,True,True,\frac{1-\sqrt{2}}{2},\(\dfrac{1-\sqrt2}{2}\),\dfrac{1-\sqrt2}{2},parsed,1,0.93,CONFIDENCE: 0.93,0.93,parsed,explicit_line,unit_interval,1,False,0.93,0.93,True,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2507,2.25,"[""Mathematics -> Geometry -> Solid Geometry -> 3D Shapes""]",pascal,abstained,1,True,False,192,186,186,parsed,1,0.78,CONFIDENCE: 0.78,0.78,parsed,explicit_line,unit_interval,1,False,0.78,0.78,True,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1758,5.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",HMMT_11,abstained,1,True,False,225,225,225,parsed,1,0.95,2) CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2577,1.5,"[""Mathematics -> Geometry -> Plane Geometry -> Angles""]",pascal,abstained,1,True,False,30,\(30^\circ\),30^\circ,parsed,1,0.62,2) CONFIDENCE: 0.62,0.62,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1723,5.25,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Other""]",HMMT_11,abstained,1,True,False,5,5**,5,parsed,1,0.83,CONFIDENCE: 0.83,0.83,parsed,explicit_line,unit_interval,1,False,0.83,0.83,True,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2752,5.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",pan_african MO,correct,0,True,True,2^{n-1},\(2^{n-1}\),2^{n-1},parsed,1,0.78,CONFIDENCE: 0.78,0.78,parsed,explicit_line,unit_interval,1,False,0.78,0.78,True,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,751,4.5,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Geometry -> Plane Geometry -> Area""]",HMMT_11,abstained,1,True,False,\frac{2\pi-\sqrt{3}}{2},\(\displaystyle \frac{3\pi}{2}+\frac{\sqrt{3}}{2}\),\displaystyle \frac{3\pi}{2}+\frac{\sqrt{3}}{2},parsed,1,0.38,2) CONFIDENCE: 0.38,0.38,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1770,4.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Permutations""]",HMMT_11,correct,0,True,True,144,144,144,parsed,1,0.92,2) Confidence: 0.92,0.92,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,760,2.5,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities""]",fermat,abstained,1,True,False,5,5,5,parsed,1,0.92,2) CONFIDENCE: 0.92,0.92,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2673,7.0,"[""Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable"", ""Mathematics -> Algebra -> Algebra -> Equations and Inequalities""]",putnam,abstained,1,True,False,\frac{3\pi}{8},\(\frac{\pi}{12}\),\frac{\pi}{12},parsed,1,0.33,2) CONFIDENCE: 0.33,0.33,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2748,7.5,"[""Mathematics -> Algebra -> Intermediate Algebra -> Inequalities"", ""Mathematics -> Algebra -> Other""]",middle_european_mathematical_olympiad,correct,0,True,True,\frac{1}{2n},\(\displaystyle \frac{1}{2n}\),\displaystyle \frac{1}{2n},parsed,1,0.9,2) CONFIDENCE: 0.9,0.9,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1768,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_11,abstained,1,True,False,35,18,18,parsed,1,0.25,2) CONFIDENCE: 0.25,0.25,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,0.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1765,5.0,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities"", ""Mathematics -> Applied Mathematics -> Math Word Problems""]",HMMT_11,abstained,1,True,False,342,342,342,parsed,1,0.72,2) CONFIDENCE: 0.72,0.72,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
gpt-5.4-nano,GPT-5.4 Nano,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1774,4.5,"[""Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers""]",HMMT_11,correct,0,True,True,3,3,3,parsed,1,0.92,2) CONFIDENCE: 0.92,0.92,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/gpt-5.4-nano_int1_Quant-25/cautious_eval.jsonl,1.0
